title,company,location,remote,tags,job_types,url,description
Fachassistent Digitalisierung und IT-Prozesse (FAIT),Kuhn & Partner Rechtsanwälte Steuerberater Wirtschaftsprüfer mbB,Frankfurt am Main,False,Finance,,https://www.arbeitnow.com/jobs/companies/kuhn-partner-rechtsanwalte-steuerberater-wirtschaftsprufer-mbb/fachassistent-digitalisierung-und-it-prozesse-fait-frankfurt-am-main-75361,"<p><strong>kuhn.partner</strong></p>
<p><strong>Wir stellen uns Dir vor.</strong></p>
<p>Ein Partner, auf den man sich verlassen kann. Was wie eine Floskel klingen mag, ist elementarer Bestandteil unserer Unternehmenskultur und spiegelt sich in dem täglichen Miteinander mit unseren Mandanten und Mitarbeitern wider. Wir möchten Menschen voranbringen und nachhaltig bei deren individuellen Zielen unterstützen. Wir, das sind über 50 Teammitglieder, gemeinsam mit Kompetenzen in allen Bereichen des St"
(Senior) Software Architect (m/w/d) | Leipzig,INDIE Solutions GmbH,Leipzig,False,Software Development,berufserfahren,https://www.arbeitnow.com/jobs/companies/indie-solutions-gmbh/senior-software-architect-leipzig-387639,"<p><strong>Gestalte die Architektur zukunftsweisender Softwarelösungen</strong></p>
<p>Du möchtest technische Entscheidungen maßgeblich beeinflussen, moderne Softwarearchitekturen entwickeln und Teams fachlich voranbringen? Dann könnte diese Position genau die richtige Herausforderung für dich sein.</p>
<p>Für ein etabliertes Technologieunternehmen mit langfristiger Perspektive suchen wir zum nächstmöglichen Zeitpunkt einen erfahrenen <strong>(Senior) Software Architect (m/w/d)</strong> am Stand"
IT Berater - Softwareentwickler/Business Analyst (m/w/d),Nexcent GmbH,Fürth,False,"Consulting, Engineering",berufserfahren,https://www.arbeitnow.com/jobs/companies/nexcent-gmbh/it-berater-softwareentwickler-business-analyst-furth-115803,"<p>Be the spark that enlights the future</p>
<p>Bist du bereit, deine Karriere auf das nächste Level zu heben? Bei Nexcent GmbH suchen wir nach einem engagierten IT Berater (Softwareentwickler/Business Analyst), der unser dynamisches Team verstärkt. Wir sind ein innovatives Unternehmen, das sich auf die Entwicklung maßgeschneiderter Softwarelösungen spezialisiert hat und stets bestrebt ist, die Erwartungen unserer Kunden zu übertreffen. Wenn du eine Leidenschaft für Technologie hast und gerne in"
"Werkstudent (m/w/d) – Finance & Beratung (unternehmerisch, leistungsbasiert)",Kevin Kehr,Hamburg,False,"Finance, high school or equivalent","Full-time permanent, entry",https://www.arbeitnow.com/jobs/companies/kevin-kehr/werkstudent-finance-beratung-unternehmerisch-leistungsbasiert-hamburg-315278,"<p><span style=""color: #000000"">Du studierst und willst mehr als einen „Nebenjob“? Du willst Verantwortung, klare Ziele und ein Umfeld, in dem Leistung zählt? Dann ist diese Werkstudentenrolle dein Einstieg in die Finanzberatung, mit strukturiertem Onboarding, Coaching und einem klaren Weg in ein Trainee-Programm.</span></p><p><span style=""color: #000000"">Diese Rolle ist unternehmerisch geprägt und bietet dir die Möglichkeit, dich aktiv einzubringen, Verantwortung zu übernehmen und dich fachlich"
(Senior) Paid Search Manager (all genders),mammaly,Berlin,True,"Remote, Marketing Manager",professional / experienced,https://www.arbeitnow.com/jobs/companies/mammaly/senior-paid-search-manager-all-genders-berlin-71017,"<p>Unsere Vision für 2028:</p>
<ul>
<li>Über 1.000.000 Hunde täglich gesünder und glücklicher machen</li>
<li>Das besten Hunde-Supplement Portfolio für über 30 Problem-Bereiche der Hunde aufbauen.</li>
<li>Klare Marktführerschaft in Europa</li>
</ul>
<p>Um diese Vision zu erreichen, bauen wir aktuell unser Acquisition Team weiter aus. Mit klarem Fokus auf skalierbare, profitable Neukundengewinnung. Und Paid Search ist einer unserer wichtigsten Wachstumstreiber.</p>
<p>Unsere Ambition im Acquisit"
Frontend Developer (m/w/d) - React / TypeScript,fairforce.one,Leipzig,False,Software Development,,https://www.arbeitnow.com/jobs/companies/fairforceone/frontend-developer-react-typescript-leipzig-419444,"<p><strong>Gestalte mit uns die Zukunft der KI-gestützten Rechtsberatung</strong><br>
fairforce entwickelt seit 2017 digitale Rechtsdienstleistungen für Verbraucher und Unternehmen am Standort Leipzig. Zu unseren Kunden gehören Weltmarktführer aus den Branchen Mobility und Insurance. Unser interdisziplinäres Team umfasst aktuell 32 Mitarbeitende.</p>
<p>Die Zusammenarbeit ist prozessorientiert organisiert: Eine dedizierte UX-Expertin und erfahrene Teamleads bereiten funktionale Anforderungen in "
Director Data & AI Readiness (f/m/d),KoRo Handels GmbH,Berlin,False,Software Development,professional / experienced,https://www.arbeitnow.com/jobs/companies/koro-handels-gmbh/director-data-ai-readiness-berlin-29269,"<h2>Your tasks</h2>
<h2>Build the data foundation that powers KoRo's AI and decisions</h2>
<p>KoRo isn't a food company that happens to have data. We're a data company that happens to sell delicious, better-for-you food. Our edge has never been a single hero product, it's the engine behind it: 2.5m+ direct customer relationships, 50+ attributes per customer, 7m+ transactions, 200k+ reviews, and a test-and-learn loop that validates winners online before we scale them into retail in under six mont"
Senior Software Engineer (Java/SpringBoot) (m/f/x),Atolls,"Munich, Bavaria, Germany",False,,,https://www.arbeitnow.com/jobs/companies/atolls/senior-software-engineer-java-springboot-munich-277114,"<div class=""content-intro""><p><img style=""display: block; max-width: 100%;"" src=""https://atolls.com/wp-content/uploads/2025/10/Atolls-Banner_01_Greenhouse_1400x200-scaled.jpg"" alt=""Atolls top banner""></p>
<hr>
<h3 class=""mb-2 whitespace-pre-wrap""><strong>Atolls is the world's largest community-driven shopping platform, active in 20+ markets.&nbsp;</strong></h3>
<p class=""mb-2 whitespace-pre-wrap"">We help millions make smarter spending decisions across discovery, evaluation, and (re-)purchase by "
Mitarbeiter im Flutter Frontend Dev Team (m/w/d),YUVENDA,Leipzig,False,Software Development,berufserfahren,https://www.arbeitnow.com/jobs/companies/yuvenda/mitarbeiter-im-flutter-frontend-dev-team-leipzig-181127,"<p>Du suchst nach einer Beschäftigung, welche Dir ein hohes Maß an eigenverantwortlichem Handeln ermöglicht? Gilt Dein Interesse der Softwareentwicklung, Datenbanksystemen und der Schaffung performanter Anwendungen? Dann freuen wir uns über Deine ausführliche Bewerbung unter Angabe des nächstmöglichen Eintrittstermins. Bei uns zählst Du und Deine Talente, mit denen wir Dich herzlich in unserer Mitte willkommen heißen.</p>
<h2>Aufgaben</h2>
<ul>
<li>Entwicklung und Weiterentwicklung unserer Flutt"
Technical Product Manager / Product Owner / Project Manager (m/f/d) Freelancer,Louco Event Media GmbH,Offenbach,True,"Remote, Business Operations","Freelance, professional / experienced",https://www.arbeitnow.com/jobs/companies/louco-event-media-gmbh/technical-product-manager-product-owner-project-manager-offenbach-417275,"<p>We're not looking for someone to manage tasks. We're looking for someone who wants to help build the future of the event industry.</p>
<p>Louco is an event discovery platform on a mission to transform how people discover events and how organizers connect with their audiences. By combining intelligent recommendations, event management tools, and innovative community features, we are building the next generation of event experiences.</p>
<p>We are looking for an experienced proactive and highly"
Werkstudent Medieninformatik & AI (m/w/d),mtc commerce GmbH,Berlin,False,Marketing and Communication,Working student,https://www.arbeitnow.com/jobs/companies/mtc-commerce-gmbh/werkstudent-medieninformatik-ai-berlin-419513,"<p><strong>Kreativ. Neugierig. AI-getrieben.</strong></p>
<p>Wir sind ein E-Commerce-Unternehmen im Designbereich und entwickeln unsere Produkte von der ersten Idee bis zum finalen Serienprodukt selbst. Mit unserer Marke KAZAI gestalten wir Interior-Produkte und arbeiten täglich daran, neue Produktideen, Designs und Konzepte zu entwickeln.</p>
<p>Dabei spielt AI für uns eine immer größere Rolle. Nicht als Werkzeug für einzelne Bilder, sondern als Unterstützung bei der Entwicklung neuer Produktid"
Werkstudent Digitale Medien & AI (m/w/d),mtc commerce GmbH,Berlin,False,Marketing and Communication,Working student,https://www.arbeitnow.com/jobs/companies/mtc-commerce-gmbh/werkstudent-digitale-medien-ai-berlin-251540,"<p><strong>Kreativ. Neugierig. AI-getrieben.</strong></p>
<p>Wir sind ein E-Commerce-Unternehmen im Designbereich und entwickeln unsere Produkte von der ersten Idee bis zum finalen Serienprodukt selbst. Mit unserer Marke KAZAI gestalten wir Interior-Produkte und arbeiten täglich daran, neue Produktideen, Designs und Konzepte zu entwickeln.</p>
<p>Dabei spielt AI für uns eine immer größere Rolle. Nicht als Werkzeug für einzelne Bilder, sondern als Unterstützung bei der Entwicklung neuer Produktid"
Business Operations Manager:in,yasp.ai GmbH,Munich,False,Business Operations,manager,https://www.arbeitnow.com/jobs/companies/yaspai-gmbh/business-operations-managerin-munich-180987,"<p>yasp is pioneering the future of software development with a compiler that leverages agentic AI for advanced optimization and code generation. yasp is growing quickly and we are looking for a <strong>Business Operations Manager</strong> to help the organization advance with speed, and clarity. This role exists to turn leadership decisions into execution and ensure the company moves forward as a system that scales.</p>
<p>This is an execution-first role. You will work closely with the Director"
Werkstudent Online Marketing - Schwerpunkt Recruiting (m/w/d),Ströer X GmbH,Köln,False,"Marketing and pr, high school or equivalent","Part-time permanent, student (college)",https://www.arbeitnow.com/jobs/companies/stroer-x-gmbh/werkstudent-online-marketing-schwerpunkt-recruiting-koln-224515,"<p>Du möchtest neben deinem Studium praktische Erfahrungen im Marketing sammeln und die vielfältigen Kanäle des Personalmarketings kennenlernen? Von Google Ads und Social Media über Jobbörsen bis hin zu Offline-Marketingmaßnahmen unterstützt du uns dabei, die passenden Talente für unser Unternehmen zu gewinnen. Verstärke unser Team in <strong>Köln</strong> oder <strong>Leipzig</strong> zum nächstmöglichen Zeitpunkt als Werkstudent (m/w/d) im Personalmarketing.</p><p style="";""></p><h4 style="";""><"
Senior Performance Marketing Manager – Social Paid (Meta Fokus) (m/w/d),KoRo Handels GmbH,Berlin,False,Marketing and Communication,berufserfahren,https://www.arbeitnow.com/jobs/companies/koro-handels-gmbh/senior-performance-marketing-manager-social-paid-meta-fokus-berlin-230958,"<h2>Deine Aufgaben</h2>
<p>Wir suchen eine*n hands-on <em>Senior Performance Marketing Manager</em> (m/w/d) mit starkem Fokus auf Meta als zentralen Wachstumskanal. Die Rolle verbindet datengetriebenes Performance Marketing mit einem klaren Creative-first Ansatz zur Skalierung unseres Neukundengeschäfts. Im Mittelpunkt steht die Entwicklung, Steuerung und Skalierung von Creatives als wichtigstem Hebel für nachhaltiges Wachstum im Social Paid. Zu Deinen Aufgaben gehören:</p>
<ul>
<li><strong>Vera"
Senior Performance Marketing Manager – Social Paid (Meta Focus) (m/f/d),KoRo Handels GmbH,Berlin,False,Marketing and Communication,professional / experienced,https://www.arbeitnow.com/jobs/companies/koro-handels-gmbh/senior-performance-marketing-manager-social-paid-meta-focus-berlin-444911,"<h2>Your tasks</h2>
<p>We are looking for a hands-on <em>Senior Performance Marketing Manager</em> (m/f/d) with a strong focus on Meta as a core growth channel. The role combines data-driven performance marketing with a clear creative-first approach to scaling our new customer business. The focus is on developing, managing, and scaling creatives as the key lever for sustainable growth in social paid. Your responsibilities include:</p>
<ul>
<li><strong>Taking ownership of the performance</strong>"
Vertrieb Bausoftware B2B - hybrid (m/w/d),G&W Software AG,Essen,False,IT,,https://www.arbeitnow.com/jobs/companies/gw-software-ag/vertrieb-bausoftware-b2b-hybrid-essen-232585,"<p>Startdatum: <strong>Ab sofort</strong></p>
<p>Einsatzort: <strong>Metropolregion Rhein-Ruhr und remote</strong></p>
<p>Stelle: <strong>Vollzeit</strong></p>
<p>Ich mache es kurz, da du vermutlich viel zu lesen hast:</p>
<p>Wir sind G&#x26;W, einer der Marktführer im Bereich Software für AVA- und Kostenplanung im deutschsprachigen Raum. G&#x26;W in drei Worten: Loyal, bodenständig, kundennah.</p>
<p>Wir suchen jemanden im Vertrieb (m/w/d), der vielleicht schon du sein könntest?</p>
<h2>Aufgabe"
Network-Engineer (m/w/d) - Access und Datacenter Consulting,LuConsult GmbH,Offenbach am Main,False,"Consulting, high school coursework","Full-time permanent, experienced",https://www.arbeitnow.com/jobs/companies/luconsult-gmbh/network-engineer-access-und-datacenter-consulting-offenbach-am-main-225659,"<p>Als Netzwerkingenieur/in bei uns spielst Du eine zentrale Rolle bei der Bereitstellung professioneller Netzwerklösungen für unsere Kunden. Du analysierst die Anforderungen der Kunden, entwirfst skalierbare und robuste Netzwerkinfrastrukturen und setzt diese erfolgreich um. Deine technischen Fähigkeiten und Dein Problemlösungs­vermögen, insbesondere in den Bereichen Cisco WLAN, Cisco DNA bzw. Cisco Catalyst Center, sind entscheidend für den Erfolg unserer Projekte. Zusätzlich bringst Du umfass"
Software-Ingenieur (all genders) Verifikation und Dokumentation,TECOSIM GmbH,Dresden,False,"Engineering, bachelor's degree","Full-time permanent, mid",https://www.arbeitnow.com/jobs/companies/tecosim-gmbh/software-ingenieur-all-genders-verifikation-und-dokumentation-dresden-296871,"<h4><span style="""">Du stellst dich Herausforderungen wie</span></h4><ul><li><p>der Verantwortung für die Umsetzung der Software-Dokumentation nach der Norm DO178</p></li><li><p>der Erstellung der Design-/Architektur-Dokumentation für eine DAL-B Embedded-Entwicklung</p></li><li><p>dem Ausführen notwendiger Verifikationsarbeiten in Bezug auf o.g. Entwicklung</p></li><li><p>der Administration der Ergebnisse der Softwareentwickler, High-/Low-Level Tester und Verifizierer</p></li><li><p>der Verifikat"
Sap Finance Control Consultant,Recruit 121 Group,Düsseldorf,True,"Remote, SAP/ERP Consulting, Development",berufserfahren,https://www.arbeitnow.com/jobs/companies/recruit-121-group/sap-finance-control-consultant-dusseldorf-73267,"<p>Für zwei etablierte SAP-Beratungen mit starkem Wachstum suchen wir erfahrene SAP FI/CO-Consultants, die anspruchsvolle Transformationsprojekte aktiv mitgestalten möchten.</p>
<p>Beide Unternehmen begleiten namhafte mittelständische und internationale Kunden bei komplexen SAP-Transformationen – von ECC nach S/4HANA über internationale Rollouts bis hin zu Greenfield-Implementierungen und Cloud-Initiativen. Die Projekte bewegen sich vor allem im Handels-, Großhandels- und Industrieumfeld.</p>
<h"
SAP Retail Consultany,Recruit 121 Group,Düsseldorf,True,"Remote, SAP/ERP Consulting, Development",berufserfahren,https://www.arbeitnow.com/jobs/companies/recruit-121-group/sap-retail-consultany-dusseldorf-124099,"<p>Ein etabliertes Beratungshaus mit Start-up-Mentalität sucht Verstärkung für sein wachsendes SAP-Team. Seit über 25 Jahren begleitet das Unternehmen mittelständische Handels- und Großhandelsunternehmen bei komplexen SAP-Transformationen – von internationalen S/4HANA-Transformationen bis hin zu Greenfield-Implementierungen.</p>
<p>Mit Fokus auf Retail, Wholesale und angrenzende Industrien betreut das Unternehmen namhafte Kunden ganzheitlich entlang der gesamten Wertschöpfungskette – von Stammda"
Internship Brand Partnerships & Campaign Management bei Meet5 (m/f/d),Meet5 GmbH,Frankfurt am Main,False,Marketing and Communication,Internship,https://www.arbeitnow.com/jobs/companies/meet5-gmbh/internship-brand-partnerships-campaign-management-bei-meet5-frankfurt-am-main-114367,"<p>Du bist ein Organisationstalent und Kommunikationsprofi? Du willst gleichzeitig viel lernen, aber auch deine eigenen Ideen einbringen und diese sofort umsetzen? Du willst hinter die Kulissen eines schnellwachsenden Start-Ups blicken? Du willst in ein offenes, lockeres und hochproduktives Team?</p>
<p><strong>Bewirb dich bei uns als Praktikant:in Kampagnenmanagement!</strong></p>
<p>Meet5 ist die größte Freizeit-Community für Leute ab 40 Jahren. Wir sind ein dynamisches, diverses Team und baue"
Senior Software Engineer (m/f/d),Flix,"Berlin, Berlin, Germany",False,,,https://www.arbeitnow.com/jobs/companies/flix/senior-software-engineer-berlin-142550,"<p>At Flix, we offer a tech-driven environment where innovation meets real-world impact, with competitive pay, strong growth opportunities, and a culture of collaboration and ownership. &nbsp;</p>
<p>We're looking for a motivated and driven <strong>Senior Software Engineer (m/f/d) </strong>who will help us shape our team and have the most direct influence on our success.</p>
<p>The mission of the Revenue Management Products team is to integrate diverse pricing tools and services into a single, c"
Senior Backend Engineer - Cards,SumUp,"Berlin, Germany",False,,,https://www.arbeitnow.com/jobs/companies/sumup/senior-backend-engineer-cards-berlin-15799,"<p data-pm-slice=""1 1 []"">SumUp builds simple, affordable financial tools that help small businesses get paid, manage their money, and grow. Beyond payments, we offer a number of financial products - including business banking, card products, lending, and invoicing — giving merchants everything they need to manage their payments and finances in one place.<br><br>The <strong>Cards squad </strong>is a core part of that, owning the systems that power card issuing, lifecycle management, and transact"
Senior Backend Engineer - Activation and Revenue,SumUp,"Berlin, Germany",False,,,https://www.arbeitnow.com/jobs/companies/sumup/senior-backend-engineer-activation-and-revenue-berlin-78376,"<p>In the<a href=""https://www.sumup.com/careers/global-bank-tribe/""> Global Bank tribe</a>, we're building the infrastructure to provide merchants with a digital business account that empowers them to manage their banking needs. Our goal is to become the most popular banking partner for small merchants globally with an effortless, simple, and affordable experience.</p>
<p>As part of the <strong>Bank Activation and Revenue</strong> team, you will join a high-impact growth engine within the bank. "
Senior Backend Engineer - Accounts,SumUp,"Berlin, Germany",False,,,https://www.arbeitnow.com/jobs/companies/sumup/senior-backend-engineer-accounts-berlin-167760,"<p>In the<a href=""https://www.sumup.com/careers/global-bank-tribe/""> Global Bank tribe</a>, we're building the infrastructure to provide merchants with a digital business account that empowers them to manage their banking needs. Our goal is to become the most popular banking partner for small merchants globally with an effortless, simple, and affordable experience.</p>
<p>You'll help us transition from fragmented regional setups to a unified global infrastructure, directly enabling millions of m"
Vice President of Growth / Bereichsleiter*in Unternehmenswachstum in Softwarefirma (m/f/d),Coduct Solutions GmbH,Kamp-Lintfort,False,"Management, Team Leader",,https://www.arbeitnow.com/jobs/companies/coduct-solutions-gmbh/vice-president-of-growth-bereichsleiterin-unternehmenswachstum-in-softwarefirma-kamp-lintfort-483020,"<p><strong>Über</strong> <strong>Coduct</strong></p>
<p>Coduct Solutions GmbH ist ein schnell wachsendes IT-Beratungs- und Softwareentwicklungsunternehmen mit Full-Stack Angebot für moderne Cloud- und KI-Lösungen. Wir starten bei Bedarf mit der Analyse &#x26; Audits, planen und entwickeln die Software und betreiben die Umgebungen. Wir haben feste Standorte in Deutschland (Nordrhein-Westfalen und Berlin). Gemeinsam mit unserer Gruppengesellschaft in Vietnam entwickeln wir maßgeschneiderte Kundenl"
Junior Produktentwickler Equipment (m/w/d),GORNATION GmbH,Münster,False,Product Management,,https://www.arbeitnow.com/jobs/companies/gornation-gmbh/junior-produktentwickler-equipment-munster-450782,"<p>Du willst mit deiner Arbeit etwas bewegen - nicht nur in Theorien oder PowerPoints, sondern in der echten Welt? Du suchst ein Umfeld, in dem Ambition zählt, nicht Hierarchie?</p>
<p>Wir sind <strong>GORNATION</strong> - eine Sportmarke aus Münster, gegründet 2015 mit der Mission, den Calisthenics-Sport zu stärken und die Fitness von Menschen weltweit voranzubringen. Heute nutzen hunderttausende Sportler*innen aller Niveaus unsere Produkte in über 100 Ländern. Wir entwickeln eng mit Profis, de"
Senior Software Developer,Biga Software GmbH,Berlin,True,"Remote, Software Development",berufserfahren,https://www.arbeitnow.com/jobs/companies/biga-software-gmbh/senior-software-developer-berlin-270574,"<p>Wir sind ein Software-Dienstleister aus Berlin und Hamburg.<br>
Aktuell sind wir ein fünfköpfiges Team und suchen eine:n weitere:n Softwareentwickler:in, die/der mit uns gemeinsam innovative Lösungen entwickelt und unser Wachstum aktiv mitgestaltet.<br>
Unser Anspruch als Unternehmen:</p>
<ul>
<li>Wir reden nicht nur über Anforderungen, wir denken auch über sie nach.</li>
<li>Durch enge Abstimmung und Reviews erkennen wir schnell, falls es Nachbesserungsbedarf gibt.</li>
<li>Wir leben Clean C"
IT Projektleiter / Business Analyst Produktionssoftware m/w/d,JÜRGEN TAUSCH Recruitment und Coaching,Dresden,False,Project Management,teamleitung,https://www.arbeitnow.com/jobs/companies/jurgen-tausch-recruitment-und-coaching/it-projektleiter-business-analyst-produktionssoftware-dresden-340642,"<p>JÜRGEN TAUSCH Recruitment • Coaching vermittelt qualifizierte Fach- und Führungskräfte in alle Bereiche der Wirtschaft, der Dienstleistungsbranche und des Handwerks.</p>
<p>Für ein produzierendes Unternehmen suchen wir eine Persönlichkeit, die Anforderungen aus der Praxis versteht, strukturiert und gemeinsam mit einem Entwicklungsteam in gute Softwarelösungen übersetzt.</p>
<p><strong>IT Projektleiter / Business Analyst Produktionssoftware m/w/d -</strong> Schnittstelle zwischen Produktion, I"
Software-Ingenieur Verifikation und Dokumentation (m/w/d),cigus GmbH,Dresden,False,"Engineering, master's degree","Full-time fixed-term, mid",https://www.arbeitnow.com/jobs/companies/cigus-gmbh/software-ingenieur-verifikation-und-dokumentation-dresden-132646,"<h4><strong><span style="""">Hochtechnologie und Innovation...</span></strong></h4><p>…aktiv mitgestalten und vorantreiben – für diese Position suchen wir eine engagierte Persönlichkeit (m/w/d), die mit Ideenreichtum, Verantwortungsbewusstsein und fachlicher Kompetenz überzeugt. Als Beratungsunternehmen unterstützen wir unseren Kunden bei der Suche nach einer passenden Person, die Herausforderungen nicht als Hürde, sondern als spannende Möglichkeit zur Weiterentwicklung versteht.</p><p style="";""><"
Aircraft Vehicle Automation Engineer (m/f/d),Quantum- Systems GmbH,Gilching,False,"Engineering, bachelor's degree","Full-time permanent, mid",https://www.arbeitnow.com/jobs/companies/quantum-systems-gmbh/aircraft-vehicle-automation-engineer-gilching-214791,"<p>As an Aircraft Vehicle Automation Engineer, you will play a key role in our mission aircraft team and ensure seamless operation and interaction of complex aircraft functions. As part of Quantum Systems’ aircraft division, you’ll contribute to one of the most exciting German aviation projects of the years to come.</p><p>Working closely with the team around our aircraft activities, your role can span across multiple disciplines — from hands‑on technical work to system‑level responsibility.</p><"
Tech Lead / Software Engineer (m/w/d) SAP BTP Cloud & AI (Wien oder München),R&C Request GmbH,Kreuztal,True,"Remote, SAP/ERP Consulting, Development",teamleitung,https://www.arbeitnow.com/jobs/companies/rc-request-gmbh/tech-lead-software-engineer-sap-btp-cloud-ai-wien-oder-munchen-kreuztal-2957,"<p>IT-Beratungs- und Softwarehaus im Bereich Digital Supply Chain und Smart Factory. Keine Konzernpolitik, schnelle Prozesse und flache Hierarchien.</p>
<h2>Aufgaben</h2>
<ul>
<li>Native Software-Entwicklung und technologische Konzeption moderner, cloudbasierter Web-Apps und KI-Anwendungen auf der <strong>SAP BTP</strong>.</li>
<li><strong>Fachliche Führung</strong> und Weiterentwicklung eines 5-köpfigen Dev-Teams (Mix aus Mediors und Studenten).</li>
<li>Durchführung von Architektur-Präsentatio"
Senior Product Owner / Product Manager - AI / SaaS - native German (m/f/d),ainavio GmbH,Cologne,False,Product Management,teamleitung,https://www.arbeitnow.com/jobs/companies/ainavio-gmbh/senior-product-owner-product-manager-ai-saas-native-german-cologne-163216,"<p><strong>Über Ainavio</strong></p>
<p>Als Teil der CODUCT Group mit Teams in Deutschland und Vietnam entwickelt die ainavio GmbH vollständig automatisierte, KI-basierte SaaS-Lösungen für Retail und E-Commerce. Wir sind ein mit Standorten in Deutschland und Vietnam. Wir wachsen kontinuierlich durch neue Partner, Kunden und Integrationen.</p>
<p>Als KI-Startup haben wir bereits den schwierigsten Beweis erbracht: Product-Market-Fit – von 0 auf 1. Jetzt kommen wir in die nächste Wachstumsphase: vo"
Software Engineer AI Solutions (.NET/Web) (m/w/d),empower GmbH,Cologne,False,Software Development,,https://www.arbeitnow.com/jobs/companies/empower-gmbh/software-engineer-ai-solutions-net-web-cologne-2271,"<p><strong>empower® vereint den Spirit kreativer Startups mit den Vorzügen großer Unternehmen</strong></p>
<p>Werde unser nächster AI Hero</p>
<p>Du möchtest nicht monatelang Konzepte schreiben, sondern Ideen in funktionierende Produkte verwandeln?</p>
<p>Du liebst neue Technologien und probierst Dinge lieber aus, als lange darüber zu diskutieren?</p>
<p>Du möchtest mit AI echte Mehrwerte schaffen und die Zukunft unserer Produkte aktiv mitgestalten?</p>
<p>Dann suchen wir genau dich.</p>
<p>Als "
AI Automation Builder (m/w/d) · Remote,Kevin Meyer Consulting GmbH,Munich,True,"Remote, IT",,https://www.arbeitnow.com/jobs/companies/kevin-meyer-consulting-gmbh/ai-automation-builder-remote-munich-32569,"<p><strong>AI Automation Builder (m/w/d) · Remote</strong></p>
<p><em>KI-Agenten und Automatisierungen, die für unsere Kunden arbeiten. Du baust sie.</em></p>
<p>Wir bauen Systeme, die den Go-to-Market unserer Kunden automatisieren, mit KI-Agenten und Automatisierungen. Du übersetzt Konzepte in laufende Systeme. Wir definieren gemeinsam, was gebaut wird. Den Bau übernimmst du eigenständig, sodass das System zuverlässig und kundenfähig läuft, ohne dass jemand ständig drüberschauen muss.</p>
<p><s"
Head of Business Unit (w/m/x/d),MILES Mobility,Berlin,False,Business Development,berufserfahren,https://www.arbeitnow.com/jobs/companies/miles-mobility/head-of-business-unit-d-berlin-401503,"<h2>Join the ride!</h2>
<p>MILES Mobility sucht eine unternehmerische Führungspersönlichkeit als Head of Business Unit.<br>
Du übernimmst die Verantwortung für eine stark wachsende Business Unit mit signifikantem Umsatz, eigenem Team und klarer P&#x26;L-Verantwortung.<br>
Du arbeitest mit der Geschwindigkeit und Ownership eines Startups - aber mit der Infrastruktur, Marke und Unterstützung von MILES.</p>
<h2>Deine Verantwortung</h2>
<ul>
<li>Verantwortung für die Weiterentwicklung der Business U"
Frontend Entwickler (m/w/d),talenthafen GmbH,Hamburg,False,IT,,https://www.arbeitnow.com/jobs/companies/talenthafen-gmbh/frontend-entwickler-hamburg-362874,"<p>**talenthafen steht für Exzellenz im modernen Recruiting.<br>
**Wir sind eine strategische Beratung und ein Systemhaus für Arbeitgeberpositionierung und Personalgewinnung – mit technologischer Tiefe, klaren Systemen und operativer Umsetzungskraft.<br>
Im DACH-Raum zählen wir zu den führenden Unternehmen in unserem Segment. Mittelständische und große Organisationen wie Audi, FRoSTA und die Sparkasse vertrauen auf unsere Expertise, wenn es darum geht, sich nachhaltig als relevanter und zukunfts"
Internship: Generative AI & Deepfake Detection,HOPn UG,Puchheim,True,"Remote, IT",no experience required / student,https://www.arbeitnow.com/jobs/companies/hopn-ug/internship-generative-ai-deepfake-detection-puchheim-426043,"<p><strong>About Us</strong></p>
<p>We are a cutting-edge company using AI to verify documents, detect fraud, and ensure authenticity in invoices and images. We are looking for a passionate intern with practical experience in deepfake detection and generative AI to contribute to real-world AI projects focused on document verification and fraud prevention.</p>
<p><strong>Why Join Us</strong></p>
<ul>
<li>Work on real-world AI systems that combat fraud and document manipulation.</li>
<li>Gain hand"
Trainee Online Marketing (m/w/d),LV digital GmbH,Münster,False,"Training, Development","Traineeship, hilfstätigkeit / student",https://www.arbeitnow.com/jobs/companies/lv-digital-gmbh/trainee-online-marketing-munster-215417,"<p>Deine Chance!</p>
<p>traktorpool ist der Marktplatz für den internationalen Handel mit gebrauchter Landtechnik. Mittlerweile nutzen mehr als 2.500 Händler aus dem In- und Ausland die Plattform und vermarkten ihre Landmaschinen, ob zum Kauf oder zur Miete. Als bekanntesten und meistgenutzten Agrarwebsite in Deutschland (lt. AgriMA) bietet der Marktplatz eine enorme Reichweite und Maschinen für jede Herausforderung.</p>
<h2>Aufgaben</h2>
<ul>
<li>Du sorgst mit deiner täglichen Arbeit dafür, das"
Praktikum Business & Konzeption in einer App-Firma (m/w/d),Rocket Apes GmbH,Solingen,False,Business Development,Internship,https://www.arbeitnow.com/jobs/companies/rocket-apes-gmbh/praktikum-business-konzeption-in-einer-app-firma-solingen-162789,"<p><strong>Auf einen Blick</strong></p>
<ul>
<li><strong>Praktikum während des Studiums</strong> (3 Monate, flexibler Start)</li>
<li>32 Std./Woche, Mo–Do — so wie alle im Team</li>
<li>Erste 2 Wochen komplett vor Ort in Solingen, danach 2 Tage Büro / 2 Tage remote</li>
<li>Aufwandspauschale: 600 € / Monat</li>
<li>Direkt angedockt an die Geschäftsführung</li>
<li>Wir <strong>wertschätzen Vielfalt</strong> und begrüßen daher ausdrücklich <strong>alle Bewerbungen</strong> – unabhängig von Geschle"
